dataset.id,dataset.name,dataset.license_title,dataset.license_id,dataset.isopen,dataset.tracking_summary.total,dataset.tracking_summary.recent,resource.id,resource.name,resource.created,resource.revision_timestamp,resource.format,resource.url,resource_tracking_summary_total,resource_tracking_summary_recent
30fcf50a-0f6b-4936-948c-b5bd65310781,1033-prog,Open Data Commons Public Domain Dedication and License (PDDL),odc-pddl,True,131,9,9deee202-3cfd-4211-ae1d-e7d56308c76a,2012-03-24T163602/1033-program-documents.zip,n/a,2012-03-24T16:36:28.761533,ZIP,https://commondatastorage.googleapis.com/ckannet-storage/2012-03-24T163602/1033-program-documents.zip,19,7
30fcf50a-0f6b-4936-948c-b5bd65310781,1033-prog,Open Data Commons Public Domain Dedication and License (PDDL),odc-pddl,True,131,9,43fd529d-b32b-47e9-b2bb-57a6062c87aa,2012-03-24T163648/State-Savings-all-Commoditys-FY11-to-Sept-20-.xlsx,n/a,2012-03-24T16:36:56.708612,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,https://commondatastorage.googleapis.com/ckannet-storage/2012-03-24T163648/State-Savings-all-Commoditys-FY11-to-Sept-20-.xlsx,17,3
01b8245d-29b7-4fc0-ba52-b7aa5bbc60cb,10leading-discharges-alive-and-dead-by-principal-diagnosis-type-of-hospital-nationality-and-sex-2009,n/a,n/a,False,0,0,865d6a08-cb0b-4905-a638-1bab5818ce2a,2013-05-19T060107/Top10DischargByDiagnosisTypeHospitalNtionltySex-2009.xls,2013-05-19T01:02:32.640893,2013-05-19T06:02:35.216709,application/vnd.ms-excel,https://ckannet-storage.commondatastorage.googleapis.com/2013-05-19T060107/Top10DischargByDiagnosisTypeHospitalNtionltySex-2009.xls,0,0
4c23a2fd-4349-4525-8de4-3364ce87016e,1855spanishrailways,Creative Commons Attribution Share-Alike,cc-by-sa,True,809,41,0a06440b-5ddd-4861-9d78-691049ca4241,Georeferenced Spanish railways map in 1855,n/a,2012-02-08T09:35:59.283336,kmz,http://www.iderail.es/docs/1855.kmz,73,8
d6c208c3-0f88-4176-8bb5-e62735a542ac,1902-norfolk-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,6a013106-1d1a-4431-8cd7-56c9932c382c,1902 Norfolk Virginia GeoPDF,2015-02-08T01:31:01.696801,2015-02-08T01:31:01.583399,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T01:30:03.540Z/va-norfolk-189119-1902-125000-geo.pdf,0,0
d6c208c3-0f88-4176-8bb5-e62735a542ac,1902-norfolk-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,4f04316f-7257-48bf-8cb8-6aa90538960a,1902 Norfolk Virginia PNG,2015-02-08T01:48:17.697246,2015-02-08T01:48:17.620498,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T01:45:44.057Z/va-norfolk-189119-1902-125000-geo.png,0,0
f53ca479-ca9a-40cf-b2d3-763594d9cb10,1921-newport-news-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,27004c3f-9f6f-47a0-9434-86b2224be7e9,1921 Newport News Virginia GeoPDF,2015-02-08T02:19:16.200119,2015-02-08T02:19:16.134371,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T02:17:04.873Z/va-newport-news-188420-1921-62500-geo.pdf,0,0
f53ca479-ca9a-40cf-b2d3-763594d9cb10,1921-newport-news-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,9c345ae0-aab8-40b0-a7f8-6cdec507c0dc,1921 Newport News Virginia PNG,2015-02-08T02:26:52.262298,2015-02-08T02:26:52.156900,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T02:19:16.707Z/va-newport-news-188420-1921-62500-geo.png,0,0
0399bd63-9dd6-4752-b603-4bceba81792c,1944-norfolk-south-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,052b24ba-0e25-4410-a8e2-187966381dc7,1944 Norfolk South Virginia GeoPDF,2015-02-08T02:02:11.557700,2015-02-08T02:02:11.309695,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T01:52:00.899Z/va-norfolk-south-187344-1944-25000-geo.pdf,0,0
0399bd63-9dd6-4752-b603-4bceba81792c,1944-norfolk-south-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,c87d27a2-ab37-402e-a746-261a90b0bfd9,1944 Norfolk South Virginia PNG,2015-02-08T02:13:04.711541,2015-02-08T02:13:04.642951,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T02:04:40.277Z/va-norfolk-south-187344-1944-25000-geo.png,0,0
96fdbbb7-fc88-4bdb-9ab9-b2a3c34dcc55,1948-norfolk-south-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,42d6ffde-2004-4f75-9ff6-413f6b94632f,1948 Norfolk South Virginia GeoPDF,2015-02-08T03:42:49.824587,2015-02-08T03:42:49.733236,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T03:39:22.836Z/va-norfolk-south-186123-1948-24000-geo.pdf,0,0
96fdbbb7-fc88-4bdb-9ab9-b2a3c34dcc55,1948-norfolk-south-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,99b311c5-f5e1-44da-9905-4a2e52c17f29,1948 Norfolk South Virginia PNG,2015-02-08T03:49:16.155248,2015-02-08T03:49:16.045585,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T03:46:31.641Z/va-norfolk-south-186123-1948-24000-geo.png,0,0
113acea9-baa7-47f4-b377-5a264e87197e,1955-norfolk-south-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,078d0bb1-c38c-4cba-b14c-410197e5809f,1955 Norfolk South Virginia PDF,2015-02-08T03:29:08.027471,2015-02-08T03:29:07.960074,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T03:27:57.825Z/va-norfolk-south-186124-1955-24000-geo.pdf,0,0
113acea9-baa7-47f4-b377-5a264e87197e,1955-norfolk-south-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,5f8e4b6e-6466-4b1d-a990-35a106a7fced,1955 Norfolk South Virginia PNG,2015-02-08T03:30:59.103306,2015-02-08T03:30:59.046790,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T03:29:07.241Z/va-norfolk-south-186124-1955-24000-geo.png,0,0
60216a92-a3dc-4dea-ab42-8cb5a4f24059,1965-norfolk-south-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,618c4e80-35ba-4657-932b-80a2f7317a6a,1965 Norfolk South Virginia PNG,2015-02-08T03:20:03.763568,2015-02-08T03:20:03.697798,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T02:33:31.624Z/va-norfolk-south-186125-1965-24000-geo.png,0,0
60216a92-a3dc-4dea-ab42-8cb5a4f24059,1965-norfolk-south-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,7e96b763-c854-4374-ac52-cc13e38b5731,1965 Norfolk South Virginia PDF,2015-02-08T03:23:15.567041,2015-02-08T03:23:15.498410,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T03:20:53.673Z/va-norfolk-south-186125-1965-24000-geo.pdf,0,0
8ab5594d-805e-41bb-96d4-5a635fcede6c,1970-2020-population-growth-and-projections-newport-news-virginia,Creative Commons CCZero,cc-zero,True,0,0,e0c20b4a-c7a8-4f38-bcb6-49daf1e4432b,CSV,2015-02-26T07:55:38.323404,2015-02-26T07:55:38.240613,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-26T07:54:24.417Z/1970-2020-population-growth-and-projections-newport-news-virginia.csv,0,0
8ab5594d-805e-41bb-96d4-5a635fcede6c,1970-2020-population-growth-and-projections-newport-news-virginia,Creative Commons CCZero,cc-zero,True,0,0,b16bda52-1ae6-498f-9a60-67b73b4d7935,ODS,2015-02-26T08:04:07.617656,2015-02-26T08:04:07.530173,ods,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-26T08:01:32.963Z/1970-2020-population-growth-and-projections-newport-news-virginia.ods,0,0
8ab5594d-805e-41bb-96d4-5a635fcede6c,1970-2020-population-growth-and-projections-newport-news-virginia,Creative Commons CCZero,cc-zero,True,0,0,a9df5f59-2b42-48e8-998f-c0c671bc9e4f,XLSX,2015-02-26T11:31:35.597261,2015-02-26T11:31:35.512984,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-26T08:04:34.865Z/1970-2020-population-growth-and-projections-newport-news-virginia.xlsx,0,0
8ab5594d-805e-41bb-96d4-5a635fcede6c,1970-2020-population-growth-and-projections-newport-news-virginia,Creative Commons CCZero,cc-zero,True,0,0,181c33ac-a3c5-4020-aa63-55d48d2c4a25,ODS,2015-02-26T11:32:21.632114,2015-02-26T11:32:21.532565,application/x-vnd.oasis.opendocument.spreadsheet,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-26T11:31:51.532Z/1970-2020-population-growth-and-projections-newport-news-virginia.ods,0,0
8ab5594d-805e-41bb-96d4-5a635fcede6c,1970-2020-population-growth-and-projections-newport-news-virginia,Creative Commons CCZero,cc-zero,True,0,0,21341aec-ecea-40bb-b57a-23436aeacf33,XLSX,2015-02-26T11:33:22.538134,2015-02-26T11:33:22.412369,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-26T11:32:24.619Z/1970-2020-population-growth-and-projections-newport-news-virginia.xlsx,0,0
d85e1e80-ae0c-46c0-8c2c-4190e6659ebe,1986-east-of-hampton-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,0a107885-b5d5-4bcb-abd4-3c7b4e3ed980,1986 East of Hampton Virginia GeoPDF,2015-01-25T18:18:56.658223,2015-01-25T18:18:56.599206,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T17:51:50.045Z/va-east-of-hampton-1986-geo.zip,0,0
d85e1e80-ae0c-46c0-8c2c-4190e6659ebe,1986-east-of-hampton-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,510d23cc-c952-4e5d-818f-761120e37fed,1986 East of Hampton Virginia PNG,2015-01-25T18:27:14.159612,2015-01-25T18:27:14.073434,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T18:22:59.333Z/va-east-of-hampton-1986-geo.png,0,0
3266f99b-5c4e-42c9-bf43-a52cb74ae2c6,1990-2000-households-by-type-in-hampton-roads-va,Creative Commons CCZero,cc-zero,True,0,0,0790f41f-1362-4476-af4e-e142d51748f7,1990-2000 Households by Type in Hampton Roads VA CSV,2015-01-20T23:16:49.612665,2015-01-20T23:16:49.570435,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-20T23:15:45.771Z/1990-2000-household-types-in-hampton-roads-va.csv,0,0
3266f99b-5c4e-42c9-bf43-a52cb74ae2c6,1990-2000-households-by-type-in-hampton-roads-va,Creative Commons CCZero,cc-zero,True,0,0,2c8bffa1-75e4-449e-9e00-f84a3c0d2283,1990-2000 Households by Type in Hampton Roads VA ODS,2015-01-20T23:36:12.821887,2015-01-20T23:36:12.733506,ods,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-20T23:35:24.780Z/1990-2000-household-types-in-hampton-roads-va.ods,0,0
3266f99b-5c4e-42c9-bf43-a52cb74ae2c6,1990-2000-households-by-type-in-hampton-roads-va,Creative Commons CCZero,cc-zero,True,0,0,c3b3b482-f5bf-4bdd-b29b-c8ab11c51714,1990-2000 Households by Type in Hampton Roads VA XLSX,2015-01-20T23:36:51.464677,2015-01-20T23:36:51.370211,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-20T23:36:04.279Z/1990-2000-household-types-in-hampton-roads-va.xlsx,0,0
9f6e6239-89a7-4141-a5d9-d13968a68e71,1994-norfolk-south-virginia,Creative Commons CCZero,cc-zero,True,0,0,f2ea73d1-89fc-4a10-8337-d8cfbae85ae9,1994 Norfolk South Virginia JPG,2015-02-08T04:00:25.338626,2015-02-08T04:00:24.963838,jpg,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T03:59:41.169Z/va-norfolk-south-186132-1994-24000-browse.jpg,0,0
9f6e6239-89a7-4141-a5d9-d13968a68e71,1994-norfolk-south-virginia,Creative Commons CCZero,cc-zero,True,0,0,a8f195a3-7e6f-4e05-b18d-98476088cd25,1994 Norfolk South Virginia PNG,2015-02-08T04:01:10.929796,2015-02-08T04:01:10.793255,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T04:00:26.370Z/va-norfolk-south-186132-1994-24000-browse.png,0,0
3e0671ec-ecb4-4197-8995-66cbaa838831,1995-chicago-raw-hmda,n/a,n/a,False,0,0,81a5b744-cc27-4df8-b28e-ab7ea45085d9,1995-chicago-raw-hmda_datastore,2012-11-17T20:09:15.489489,2012-11-18T02:09:15.313922,n/a,http://www.datastore.org/api?name=1995-chicago-raw-hmda,0,0
3e0671ec-ecb4-4197-8995-66cbaa838831,1995-chicago-raw-hmda,n/a,n/a,False,0,0,c54aedf1-2b95-4422-bf9b-e66a8af289ea,1995-chicago-raw-hmda_mongodb,2012-11-17T20:09:15.489525,2012-11-18T02:09:15.313922,n/a,http://ec2-184-72-84-54.compute-1.amazonaws.com:27080/ckan_db/1995-chicago-raw-hmda/_find?,0,0
07fb8152-a9d8-4c03-8691-9ce51fc8ad2a,1995-chicago-raw-hmda2,n/a,n/a,False,0,0,c7f2aad0-e3e7-41f1-a744-046f1aaebcf2,1995-chicago-raw-hmda2_mongodb,2012-11-17T20:26:50.243287,2012-11-18T02:26:50.128998,n/a,http://ec2-184-72-84-54.compute-1.amazonaws.com:27080/ckan_db/1995-chicago-raw-hmda2/_find?,0,0
3afe546f-5a8c-4e26-a1f4-a3d1ee43bd0f,1995-chicago-raw-hmda-csv,n/a,n/a,False,0,0,13ab4060-9f7e-42c4-8d8c-e6fa7fe4a60d,resourcename,2012-11-15T20:03:39.365639,2012-11-16T02:03:40.964638,n/a,http://inner.url.org,0,0
8ecf7ed8-66c1-4dcd-b43a-7a5fb6cf24c9,1996-east-of-poquoson-east-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,b8bf7819-fe3e-443c-bc19-d7efcac0f4ec,1996 East of Poquoson East Virginia GeoPDF,2015-01-25T19:00:18.712763,2015-01-25T19:00:18.652290,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T18:55:41.433Z/va-east-of-poquoson-east-1996-geo.zip,0,0
8ecf7ed8-66c1-4dcd-b43a-7a5fb6cf24c9,1996-east-of-poquoson-east-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,dde26134-1570-4202-b1c6-bfb4cf6c1dab,1996 East of Poquoson East Virginia PNG,2015-01-25T19:07:31.923469,2015-01-25T19:07:31.857496,image/png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T19:02:05.701Z/va-east-of-poquoson-east-1996-geo.png,0,0
ad015a0f-578c-4699-b28a-5131df11be78,1996_population_census_data_canada,Other (Open),other-open,True,532,32,7ba4d842-23ee-4fdf-a5e0-317cb1cb37ec,n/a,n/a,2011-12-15T18:59:35.951158,esri shape file,ftp://ftp.geogratis.gc.ca/atlas/Population_Ecumene_Census/1996/1996.zip,47,3
86540f65-234d-4685-928e-b936a8d00c1a,2000-social-characteristics-of-newport-news-virginia,Creative Commons CCZero,cc-zero,True,0,0,9af78822-8148-445d-9fcd-ed6119d3009e,CSV,2015-02-26T07:01:03.338627,2015-02-26T07:01:03.275365,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-26T07:00:05.040Z/social-characteristics-2000.csv,0,0
86540f65-234d-4685-928e-b936a8d00c1a,2000-social-characteristics-of-newport-news-virginia,Creative Commons CCZero,cc-zero,True,0,0,d5b01ed6-9188-4e6e-a638-5d125d940437,n/a,2015-02-26T07:07:07.064105,2015-02-26T07:07:06.998124,ods,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-26T07:06:43.079Z/social-characteristics-2000.ods,0,0
86540f65-234d-4685-928e-b936a8d00c1a,2000-social-characteristics-of-newport-news-virginia,Creative Commons CCZero,cc-zero,True,0,0,0284b4bd-76b8-40f5-b8fe-972c29575c76,XLSX,2015-02-26T07:14:38.890886,2015-02-26T07:14:38.807458,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-26T07:13:11.231Z/social-characteristics-2000.xlsx,0,0
551ec435-f198-4d52-9b56-ec0b0be6aec9,2000-us-census-rdf,Creative Commons Non-Commercial (Any),cc-nc,False,2875,77,e82817a8-7957-4e61-921c-648b4f39f6fd,n/a,n/a,2010-08-26T05:54:52.050223,n/a,http://www.rdfabout.com/demo/census/,283,9
551ec435-f198-4d52-9b56-ec0b0be6aec9,2000-us-census-rdf,Creative Commons Non-Commercial (Any),cc-nc,False,2875,77,a790b1f7-60f3-48a4-b37c-98dfb46ebee4,n/a,n/a,2010-08-26T05:54:52.050223,meta/sitemap,http://www.rdfabout.com/sitemap.xml,69,7
551ec435-f198-4d52-9b56-ec0b0be6aec9,2000-us-census-rdf,Creative Commons Non-Commercial (Any),cc-nc,False,2875,77,0f537771-a36e-4007-9b46-bcb172c99863,n/a,n/a,2010-08-26T06:09:58.125922,api/sparql,http://www.rdfabout.com/sparql,195,3
551ec435-f198-4d52-9b56-ec0b0be6aec9,2000-us-census-rdf,Creative Commons Non-Commercial (Any),cc-nc,False,2875,77,a6e3f96e-0786-41c0-84dd-77aff6ecaf48,n/a,n/a,2010-09-27T17:53:39.962881,example/rdf+xml,http://www.rdfabout.com/rdf/usgov/geo/us/ny,209,3
a90d680b-7eaf-43bc-bc65-9712d12cf90b,2001-spanish-census-to-rdf,Creative Commons Attribution Share-Alike,cc-by-sa,True,610,16,02ecfce0-1b39-41ba-b80b-29ef30ab0aa2,n/a,n/a,2014-08-05T13:52:44.409041,api/sparql,http://visualdataweb.infor.uva.es/sparql,0,0
a90d680b-7eaf-43bc-bc65-9712d12cf90b,2001-spanish-census-to-rdf,Creative Commons Attribution Share-Alike,cc-by-sa,True,610,16,b2f1cee5-4d36-4911-a208-c37c327c8648,n/a,n/a,2014-08-05T14:43:07.050845,RDF,http://visualdataweb.infor.uva.es/censo/census90M.n3.gz,0,0
a90d680b-7eaf-43bc-bc65-9712d12cf90b,2001-spanish-census-to-rdf,Creative Commons Attribution Share-Alike,cc-by-sa,True,610,16,77d607e2-aca5-4d23-a1a1-fa67696d653d,People,2014-08-05T14:42:42.514947,2014-08-05T14:42:42.445043,RDF,http://visualdataweb.infor.uva.es/census/resource/personas,0,0
a90d680b-7eaf-43bc-bc65-9712d12cf90b,2001-spanish-census-to-rdf,Creative Commons Attribution Share-Alike,cc-by-sa,True,610,16,6c97e309-d3b0-4f1f-b407-75f423be39d1,Homes,2014-08-05T14:44:07.392320,2014-08-05T14:44:07.328463,RDF,http://visualdataweb.infor.uva.es/census/resource/hogares,0,0
a90d680b-7eaf-43bc-bc65-9712d12cf90b,2001-spanish-census-to-rdf,Creative Commons Attribution Share-Alike,cc-by-sa,True,610,16,131ebc23-d2cd-4c4b-9763-4b91eb343742,Houses,2014-08-05T14:45:04.892169,2014-08-05T14:45:04.820281,RDF,http://visualdataweb.infor.uva.es/censo/RDFData.html,0,0
a90d680b-7eaf-43bc-bc65-9712d12cf90b,2001-spanish-census-to-rdf,Creative Commons Attribution Share-Alike,cc-by-sa,True,610,16,63f0a22f-a4cb-4fed-a3dd-50390209dcf9,Buildings,2014-08-05T14:45:56.882007,2014-08-05T14:45:56.602835,RDF,http://visualdataweb.infor.uva.es/census/resource/edificios,0,0
a90d680b-7eaf-43bc-bc65-9712d12cf90b,2001-spanish-census-to-rdf,Creative Commons Attribution Share-Alike,cc-by-sa,True,610,16,75d4d4b5-4e0f-49bc-be4f-5c2af502367f,Familiar nucleus,2014-08-05T14:46:51.708457,2014-08-05T14:46:51.640736,RDF,http://visualdataweb.infor.uva.es/census/resource/nucleos,0,0
a90d680b-7eaf-43bc-bc65-9712d12cf90b,2001-spanish-census-to-rdf,Creative Commons Attribution Share-Alike,cc-by-sa,True,610,16,f6e24285-fda0-49bc-a666-d390b52d3a05,example of person,2014-08-05T15:09:14.890921,2014-08-05T17:33:22.382826,example/turtle,http://visualdataweb.infor.uva.es:8080/census/resource/personas/0022240003.ttl,0,0
a90d680b-7eaf-43bc-bc65-9712d12cf90b,2001-spanish-census-to-rdf,Creative Commons Attribution Share-Alike,cc-by-sa,True,610,16,2aae6f1b-e383-424a-a922-1cfccd33ce1f,VoID description,2014-08-07T16:30:24.532697,2014-08-07T16:30:24.464437,meta/void,http://visualdataweb.infor.uva.es/censo/void.ttl,0,0
aac6a148-7a1c-4acd-9936-0e7f33ea7ef1,2004-1q-cost-of-living-index-city-of-hampton-va,Creative Commons CCZero,cc-zero,True,0,0,877535ff-6cc3-4f68-a9ba-5f76bb7c5c64,2004 1Q Cost of Living Index - Hampton VA CSV,2015-01-19T19:52:01.041725,2015-01-19T19:52:00.987248,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-19T19:51:03.411Z/2004-1q-cost-of-living-index-hampton-comparison.csv,0,0
aac6a148-7a1c-4acd-9936-0e7f33ea7ef1,2004-1q-cost-of-living-index-city-of-hampton-va,Creative Commons CCZero,cc-zero,True,0,0,b8fbf8f8-423b-4942-9c13-ef7667f663c1,2004 1Q Cost of Living Index - Hampton VA ODS,2015-01-19T19:52:33.787236,2015-01-19T19:52:33.724550,ods,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-19T19:51:51.283Z/2004-1q-cost-of-living-index-hampton-comparison.ods,0,0
aac6a148-7a1c-4acd-9936-0e7f33ea7ef1,2004-1q-cost-of-living-index-city-of-hampton-va,Creative Commons CCZero,cc-zero,True,0,0,c85330d9-9b58-49b8-b5ed-947ad5017c75,2004 1Q Cost of Living Index - Hampton VA XLSX,2015-01-19T19:53:04.599477,2015-01-19T19:53:04.547222,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-19T19:52:20.311Z/2004-1q-cost-of-living-index-hampton-comparison.xlsx,0,0
af770fc8-ffe3-47b7-b3dc-920bf85d8c51,2005-budget-city-of-newport-news-va,Creative Commons CCZero,cc-zero,True,0,0,5f43f551-fc4a-4d89-a2df-a3d05ff71c46,2005 Budget City of Newport News VA PDF,2015-01-22T10:42:50.476333,2015-01-22T10:42:50.425963,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-22T10:42:12.845Z/fy-2005.pdf,0,0
0c971086-4b7b-4fe6-a35e-8f641a284213,2005-general-cargo-short-tons-port-of-virginia,Creative Commons CCZero,cc-zero,True,0,0,5af12ba2-0417-48c9-8ee0-f6284aaa9c11,2005 General Cargo Short Tons - Port of Virginia CSV,2015-02-08T14:26:36.921716,2015-02-08T14:26:36.856362,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T14:26:05.517Z/general-cargo-short-tons-port-of-virginia-2005.csv,0,0
0c971086-4b7b-4fe6-a35e-8f641a284213,2005-general-cargo-short-tons-port-of-virginia,Creative Commons CCZero,cc-zero,True,0,0,70876f7e-2fed-42e5-8f58-c3285d9a19f8,2005 General Cargo Short Tons - Port of Virginia ODS,2015-02-08T14:26:57.925196,2015-02-08T14:26:57.848848,ods,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T14:26:42.878Z/general-cargo-short-tons-port-of-virginia-2005.ods,0,0
0c971086-4b7b-4fe6-a35e-8f641a284213,2005-general-cargo-short-tons-port-of-virginia,Creative Commons CCZero,cc-zero,True,0,0,d5854816-80c3-47c4-ae16-21e07353c3e2,2005 General Cargo Short Tons - Port of Virginia XLSX,2015-02-08T14:27:24.346703,2015-02-08T14:27:24.165303,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T14:27:03.529Z/general-cargo-short-tons-port-of-virginia-2005.xlsx,0,0
9573d6fb-0809-4581-9bc0-7781ccbc4024,2005-major-employers-in-hampton-virginia,Creative Commons CCZero,cc-zero,True,0,0,829f3400-d32a-4c9d-9e45-68a2a0cb2c1d,CSV,2015-03-06T01:52:09.756168,2015-03-06T01:52:09.700341,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2015-03-06T01:51:27.930Z/2005-major-employers-in-hampton.csv,0,0
9573d6fb-0809-4581-9bc0-7781ccbc4024,2005-major-employers-in-hampton-virginia,Creative Commons CCZero,cc-zero,True,0,0,22eafc5a-d35e-4b9a-83c8-7b79c9fa22d2,ODS,2015-03-06T01:52:31.892831,2015-03-06T01:52:31.833888,ods,https://ckannet-storage.commondatastorage.googleapis.com/2015-03-06T01:51:56.090Z/2005-major-employers-in-hampton.ods,0,0
9573d6fb-0809-4581-9bc0-7781ccbc4024,2005-major-employers-in-hampton-virginia,Creative Commons CCZero,cc-zero,True,0,0,f7cfb812-25ca-4165-b72b-d5b7774860fe,XLSX,2015-03-06T01:53:07.482689,2015-03-06T01:53:07.404160,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2015-03-06T01:52:24.377Z/2005-major-employers-in-hampton.xlsx,0,0
a4884650-d048-47d1-b73d-5023c1fe9646,2005-ship-calls-port-of-virginia,Creative Commons CCZero,cc-zero,True,0,0,6ec6d555-8e91-40a3-8990-784c9946c611,2005 Ship Calls - Port of Virginia CSV,2015-02-08T13:45:46.762346,2015-02-08T13:45:46.704480,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T13:45:15.575Z/ship-calls-port-of-virginia-2005.csv,0,0
a4884650-d048-47d1-b73d-5023c1fe9646,2005-ship-calls-port-of-virginia,Creative Commons CCZero,cc-zero,True,0,0,40e728fb-e9ab-4e31-a68e-fff1f0ba53cd,2005 Ship Calls - Port of Virginia ODS,2015-02-08T13:52:38.128792,2015-02-08T13:52:38.083151,ods,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T13:52:19.376Z/ship-calls-port-of-virginia-2005.ods,0,0
a4884650-d048-47d1-b73d-5023c1fe9646,2005-ship-calls-port-of-virginia,Creative Commons CCZero,cc-zero,True,0,0,e7b52acb-a2a9-44b4-96e8-1d2b4b01a42b,2005 Ship Calls - Port of Virginia XLSX,2015-02-08T13:53:20.178657,2015-02-08T13:53:20.118562,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T13:52:44.830Z/ship-calls-port-of-virginia-2005.xlsx,0,0
ebcb3d75-4993-4f2d-8da9-8ee2535d110d,2006_aboriginal_identity_population,License Not Specified,notspecified,False,490,36,44bfe8da-0b0d-45ca-bd6f-86c2902f7e55,n/a,n/a,2012-05-11T15:18:05.361700,CSV,http://www12.statcan.ca/census-recensement/2006/dp-pd/hlt/97-558/pages/page_download.cfm?Lang=E&Geo=PR&Code=01&Table=1&Data=Count&Sex=1&Age=1&StartRec=1&Sort=2&Display=Page&CSDFilter=250&Delim=comma,52,14
1992bdba-9e8f-4313-9505-02439257f7f8,2006_agricultural_ecumene_census_division_boundary_file,n/a,n/a,False,61,3,f56e6500-8d75-444f-b3c8-57bff8269742,n/a,n/a,2011-12-15T18:59:43.493518,.shp,http://www.statcan.gc.ca/cgi-bin/af-fdr.cgi?l=eng&loc=2007000/boundary-limite/geca000e06a_e.zip,0,0
1992bdba-9e8f-4313-9505-02439257f7f8,2006_agricultural_ecumene_census_division_boundary_file,n/a,n/a,False,61,3,589c74d2-6165-451e-97fc-e4cc4c4914a8,n/a,n/a,2011-12-15T18:59:43.493518,.tab,http://www.statcan.gc.ca/cgi-bin/af-fdr.cgi?l=eng&loc=2007000/boundary-limite/geca000e06m_e.zip,7,3
